level,zone_id,ds,yhat,yhat_lower,yhat_upper
zone,237,2024-04-05 17:00:00,338.5,282.7,393.5
zone,237,2024-04-05 18:00:00,338.7,287.5,390.3
zone,237,2024-04-05 19:00:00,281.0,226.2,331.5
zone,237,2024-04-05 20:00:00,251.1,197.9,304.4
zone,237,2024-04-05 21:00:00,249.4,194.8,299.3
zone,237,2024-04-05 22:00:00,173.8,123.9,225.1
zone,237,2024-04-05 23:00:00,97.4,44.5,150.2
zone,237,2024-04-06 00:00:00,53.4,0.0,106.9
zone,237,2024-04-06 01:00:00,27.0,0.0,80.8
zone,237,2024-04-06 02:00:00,11.0,0.0,57.1
zone,237,2024-04-06 03:00:00,0.6,0.0,51.4
zone,237,2024-04-06 04:00:00,0.0,0.0,48.2
zone,237,2024-04-06 05:00:00,0.0,0.0,40.6
zone,237,2024-04-06 06:00:00,0.0,0.0,53.0
zone,237,2024-04-06 07:00:00,67.0,13.4,117.0
zone,237,2024-04-06 08:00:00,119.3,63.7,172.6
zone,237,2024-04-06 09:00:00,151.9,99.2,206.5
zone,237,2024-04-06 10:00:00,172.7,120.0,227.8
zone,237,2024-04-06 11:00:00,201.5,145.2,254.7
zone,237,2024-04-06 12:00:00,236.1,183.6,292.6
zone,237,2024-04-06 13:00:00,238.7,184.6,289.4
zone,237,2024-04-06 14:00:00,278.3,221.5,331.5
zone,237,2024-04-06 15:00:00,283.6,231.3,333.5
zone,237,2024-04-06 16:00:00,273.3,220.2,326.8
zone,237,2024-04-06 17:00:00,296.0,238.5,347.1
zone,237,2024-04-06 18:00:00,303.1,252.8,352.0
zone,237,2024-04-06 19:00:00,252.4,200.9,306.3
zone,237,2024-04-06 20:00:00,228.4,178.5,278.1
zone,237,2024-04-06 21:00:00,231.2,179.6,280.4
zone,237,2024-04-06 22:00:00,160.0,108.0,212.1
zone,237,2024-04-06 23:00:00,87.2,38.0,136.9
zone,237,2024-04-07 00:00:00,45.6,0.0,97.4
zone,237,2024-04-07 01:00:00,20.9,0.0,73.3
zone,237,2024-04-07 02:00:00,6.1,0.0,59.0
zone,237,2024-04-07 03:00:00,0.0,0.0,46.5
zone,237,2024-04-07 04:00:00,0.0,0.0,39.0
zone,237,2024-04-07 05:00:00,0.0,0.0,39.3
zone,237,2024-04-07 06:00:00,0.0,0.0,42.9
zone,237,2024-04-07 07:00:00,61.0,10.2,111.4
zone,237,2024-04-07 08:00:00,110.1,60.7,157.2
zone,237,2024-04-07 09:00:00,138.0,88.9,190.4
zone,237,2024-04-07 10:00:00,152.6,102.7,199.2
zone,237,2024-04-07 11:00:00,173.3,120.5,227.5
zone,237,2024-04-07 12:00:00,198.1,142.9,248.1
zone,237,2024-04-07 13:00:00,190.0,136.1,247.5
zone,237,2024-04-07 14:00:00,217.9,163.8,270.6
zone,237,2024-04-07 15:00:00,211.9,160.5,269.8
zone,237,2024-04-07 16:00:00,191.5,139.6,246.3
zone,237,2024-04-07 17:00:00,205.5,150.3,258.1
zone,237,2024-04-07 18:00:00,206.7,154.2,256.3
zone,237,2024-04-07 19:00:00,154.1,100.9,206.6
zone,237,2024-04-07 20:00:00,131.6,81.0,185.1
zone,237,2024-04-07 21:00:00,139.5,86.3,188.5
zone,237,2024-04-07 22:00:00,78.0,28.3,130.8
zone,237,2024-04-07 23:00:00,18.2,0.0,69.5
zone,132,2024-04-01 00:00:00,283.7,234.3,335.0
zone,132,2024-04-01 01:00:00,137.9,90.8,187.4
zone,132,2024-04-01 02:00:00,73.4,21.7,120.7
zone,132,2024-04-01 03:00:00,55.8,7.4,104.5
zone,132,2024-04-01 04:00:00,45.0,0.0,98.9
zone,132,2024-04-01 05:00:00,91.2,42.5,140.3
zone,132,2024-04-01 06:00:00,178.9,127.4,229.9
zone,132,2024-04-01 07:00:00,191.8,144.7,242.7
zone,132,2024-04-01 08:00:00,157.3,106.0,206.2
zone,132,2024-04-01 09:00:00,154.0,102.8,202.1
zone,132,2024-04-01 10:00:00,174.6,124.5,227.0
zone,132,2024-04-01 11:00:00,161.1,108.9,213.4
zone,132,2024-04-01 12:00:00,209.6,158.9,263.6
zone,132,2024-04-01 13:00:00,281.4,227.7,333.5
zone,132,2024-04-01 14:00:00,365.3,315.2,416.5
zone,132,2024-04-01 15:00:00,408.4,358.4,459.0
zone,132,2024-04-01 16:00:00,459.9,409.4,512.4
zone,132,2024-04-01 17:00:00,409.4,360.9,462.4
zone,132,2024-04-01 18:00:00,378.3,324.5,428.7
zone,132,2024-04-01 19:00:00,414.9,366.5,463.5
zone,132,2024-04-01 20:00:00,387.2,337.7,442.0
zone,132,2024-04-01 21:00:00,394.9,345.1,445.3
zone,132,2024-04-01 22:00:00,402.2,351.3,453.1
zone,132,2024-04-01 23:00:00,372.8,317.6,423.8
zone,132,2024-04-02 00:00:00,244.6,194.6,295.9
zone,132,2024-04-02 01:00:00,104.8,56.2,154.9
zone,132,2024-04-02 02:00:00,48.2,0.0,97.5
zone,132,2024-04-02 03:00:00,39.3,0.0,91.5
zone,132,2024-04-02 04:00:00,36.8,0.0,82.5
zone,132,2024-04-02 05:00:00,90.0,38.8,140.1
zone,132,2024-04-02 06:00:00,182.4,128.6,235.1
zone,132,2024-04-02 07:00:00,196.8,141.8,246.2
zone,132,2024-04-02 08:00:00,160.3,109.5,209.6
zone,132,2024-04-02 09:00:00,151.8,99.9,200.2
zone,132,2024-04-02 10:00:00,164.2,116.3,215.8
zone,132,2024-04-02 11:00:00,140.2,88.0,191.8
zone,132,2024-04-02 12:00:00,176.9,129.3,228.7
zone,132,2024-04-02 13:00:00,236.8,188.2,284.4
zone,132,2024-04-02 14:00:00,309.5,257.2,357.1
zone,132,2024-04-02 15:00:00,343.1,295.1,397.5
zone,132,2024-04-02 16:00:00,387.7,336.6,438.7
zone,132,2024-04-02 17:00:00,333.0,281.4,379.5
zone,132,2024-04-02 18:00:00,300.9,250.6,351.6
zone,132,2024-04-02 19:00:00,339.9,287.4,391.9
zone,132,2024-04-02 20:00:00,317.0,263.5,368.3
zone,132,2024-04-02 21:00:00,331.6,280.6,387.9
zone,132,2024-04-02 22:00:00,347.0,297.3,394.2
zone,132,2024-04-02 23:00:00,325.9,272.9,376.4
zone,132,2024-04-03 00:00:00,205.5,150.1,257.3
zone,132,2024-04-03 01:00:00,72.3,22.8,124.5
zone,132,2024-04-03 02:00:00,21.0,0.0,70.1
zone,132,2024-04-03 03:00:00,15.7,0.0,65.9
zone,132,2024-04-03 04:00:00,15.2,0.0,66.9
zone,132,2024-04-03 05:00:00,69.0,16.7,118.3
zone,132,2024-04-03 06:00:00,161.1,114.4,209.7
zone,132,2024-04-03 07:00:00,174.3,124.2,221.4
zone,132,2024-04-03 08:00:00,136.4,89.4,185.7
zone,132,2024-04-03 09:00:00,127.0,76.9,176.6
zone,132,2024-04-03 10:00:00,139.4,86.8,190.8
zone,132,2024-04-03 11:00:00,116.3,58.9,166.8
zone,132,2024-04-03 12:00:00,155.2,101.8,202.6
zone,132,2024-04-03 13:00:00,218.2,169.2,268.1
zone,132,2024-04-03 14:00:00,294.9,243.9,347.6
zone,132,2024-04-03 15:00:00,332.6,280.1,382.4
zone,132,2024-04-03 16:00:00,381.3,330.2,430.2
zone,132,2024-04-03 17:00:00,330.2,275.9,378.8
zone,132,2024-04-03 18:00:00,300.8,250.7,351.9
zone,132,2024-04-03 19:00:00,341.7,287.2,387.4
zone,132,2024-04-03 20:00:00,319.5,266.0,377.2
zone,132,2024-04-03 21:00:00,334.0,285.7,383.9
zone,132,2024-04-03 22:00:00,348.3,296.6,399.4
zone,132,2024-04-03 23:00:00,325.5,275.8,377.6
zone,132,2024-04-04 00:00:00,202.9,152.9,251.8
zone,132,2024-04-04 01:00:00,67.8,17.0,117.7
zone,132,2024-04-04 02:00:00,15.2,0.0,66.9
zone,132,2024-04-04 03:00:00,9.6,0.0,60.7
zone,132,2024-04-04 04:00:00,9.8,0.0,60.9
zone,132,2024-04-04 05:00:00,65.4,13.7,117.5
zone,132,2024-04-04 06:00:00,160.4,111.0,209.2
zone,132,2024-04-04 07:00:00,177.2,129.1,229.1
zone,132,2024-04-04 08:00:00,143.3,94.4,191.8
zone,132,2024-04-04 09:00:00,138.4,90.4,190.8
zone,132,2024-04-04 10:00:00,155.2,101.6,208.6
zone,132,2024-04-04 11:00:00,136.0,87.9,189.3
zone,132,2024-04-04 12:00:00,178.4,128.4,231.6
zone,132,2024-04-04 13:00:00,244.2,193.8,296.7
zone,132,2024-04-04 14:00:00,322.8,273.9,374.6
zone,132,2024-04-04 15:00:00,361.4,306.1,407.5
zone,132,2024-04-04 16:00:00,410.1,359.0,463.6
zone,132,2024-04-04 17:00:00,358.0,309.7,409.8
zone,132,2024-04-04 18:00:00,327.1,275.3,376.0
zone,132,2024-04-04 19:00:00,366.2,314.5,417.2
zone,132,2024-04-04 20:00:00,341.9,290.5,392.8
zone,132,2024-04-04 21:00:00,354.3,306.2,404.3
zone,132,2024-04-04 22:00:00,366.6,314.6,419.8
zone,132,2024-04-04 23:00:00,341.9,293.8,394.4
zone,132,2024-04-05 00:00:00,217.4,166.6,269.8
zone,132,2024-04-05 01:00:00,80.5,30.9,132.6
zone,132,2024-04-05 02:00:00,26.8,0.0,77.1
zone,132,2024-04-05 03:00:00,20.3,0.0,72.4
zone,132,2024-04-05 04:00:00,19.8,0.0,70.3
zone,132,2024-04-05 05:00:00,75.1,26.6,122.9
zone,132,2024-04-05 06:00:00,169.8,119.4,219.3
zone,132,2024-04-05 07:00:00,186.0,135.5,237.3
zone,132,2024-04-05 08:00:00,151.3,103.2,201.8
zone,132,2024-04-05 09:00:00,145.3,89.7,198.6
zone,132,2024-04-05 10:00:00,160.8,108.0,208.5
zone,132,2024-04-05 11:00:00,139.9,92.4,191.6
zone,132,2024-04-05 12:00:00,180.4,129.4,231.6
zone,132,2024-04-05 13:00:00,244.1,196.5,296.4
zone,132,2024-04-05 14:00:00,320.2,269.1,372.1
zone,132,2024-04-05 15:00:00,356.0,304.3,412.1
zone,132,2024-04-05 16:00:00,401.9,350.1,451.4
zone,132,2024-04-05 17:00:00,346.6,297.2,395.1
zone,132,2024-04-05 18:00:00,312.9,262.9,365.0
zone,132,2024-04-05 19:00:00,349.7,298.7,402.2
zone,132,2024-04-05 20:00:00,323.3,274.0,373.9
zone,132,2024-04-05 21:00:00,334.4,283.9,381.7
zone,132,2024-04-05 22:00:00,346.0,296.7,395.5
zone,132,2024-04-05 23:00:00,321.2,272.6,370.6
zone,132,2024-04-06 00:00:00,197.0,140.9,247.8
zone,132,2024-04-06 01:00:00,60.8,10.2,110.0
zone,132,2024-04-06 02:00:00,8.2,0.0,60.4
zone,132,2024-04-06 03:00:00,3.0,0.0,56.0
zone,132,2024-04-06 04:00:00,3.6,0.0,58.3
zone,132,2024-04-06 05:00:00,59.5,9.7,109.4
zone,132,2024-04-06 06:00:00,154.3,101.8,205.4
zone,132,2024-04-06 07:00:00,169.7,120.1,218.4
zone,132,2024-04-06 08:00:00,133.3,84.4,183.3
zone,132,2024-04-06 09:00:00,125.0,74.7,173.3
zone,132,2024-04-06 10:00:00,138.0,90.3,188.1
zone,132,2024-04-06 11:00:00,114.4,63.9,167.1
zone,132,2024-04-06 12:00:00,152.7,101.2,204.6
zone,132,2024-04-06 13:00:00,214.9,162.6,263.9
zone,132,2024-04-06 14:00:00,290.7,240.4,346.6
zone,132,2024-04-06 15:00:00,327.5,274.7,378.7
zone,132,2024-04-06 16:00:00,375.9,323.3,429.0
zone,132,2024-04-06 17:00:00,324.4,275.1,376.6
zone,132,2024-04-06 18:00:00,295.8,243.5,345.5
zone,132,2024-04-06 19:00:00,339.0,291.2,393.8
zone,132,2024-04-06 20:00:00,319.4,273.6,370.2
zone,132,2024-04-06 21:00:00,337.2,287.8,391.0
zone,132,2024-04-06 22:00:00,355.1,302.9,408.1
zone,132,2024-04-06 23:00:00,335.4,282.4,387.0
zone,132,2024-04-07 00:00:00,214.5,163.1,264.3
zone,132,2024-04-07 01:00:00,80.0,31.1,131.0
zone,132,2024-04-07 02:00:00,27.6,0.0,77.9
zone,132,2024-04-07 03:00:00,21.3,0.0,69.5
zone,132,2024-04-07 04:00:00,19.8,0.0,73.5
zone,132,2024-04-07 05:00:00,73.4,21.6,121.8
zone,132,2024-04-07 06:00:00,166.4,120.7,215.6
zone,132,2024-04-07 07:00:00,181.0,129.4,232.9
zone,132,2024-04-07 08:00:00,145.5,93.1,196.6
zone,132,2024-04-07 09:00:00,140.6,89.4,191.8
zone,132,2024-04-07 10:00:00,159.6,107.3,210.5
zone,132,2024-04-07 11:00:00,144.6,94.1,196.8
zone,132,2024-04-07 12:00:00,194.0,145.7,243.6
zone,132,2024-04-07 13:00:00,269.0,221.2,321.3
zone,132,2024-04-07 14:00:00,358.6,305.8,412.0
zone,132,2024-04-07 15:00:00,408.9,354.8,458.7
zone,132,2024-04-07 16:00:00,469.5,416.7,521.9
zone,132,2024-04-07 17:00:00,427.8,376.8,474.7
zone,132,2024-04-07 18:00:00,405.9,352.1,458.2
zone,132,2024-04-07 19:00:00,452.1,400.4,504.3
zone,132,2024-04-07 20:00:00,431.4,378.4,482.9
zone,132,2024-04-07 21:00:00,444.3,389.5,499.2
zone,132,2024-04-07 22:00:00,453.8,401.1,506.4
zone,132,2024-04-07 23:00:00,422.9,373.7,474.0
zone,236,2024-04-01 00:00:00,0.0,0.0,48.8
zone,236,2024-04-01 01:00:00,0.0,0.0,48.7
zone,236,2024-04-01 02:00:00,0.0,0.0,49.6
zone,236,2024-04-01 03:00:00,2.7,0.0,54.7
zone,236,2024-04-01 04:00:00,9.0,0.0,66.2
zone,236,2024-04-01 05:00:00,20.1,0.0,76.6
zone,236,2024-04-01 06:00:00,58.9,1.9,116.2
zone,236,2024-04-01 07:00:00,169.5,117.3,223.6
zone,236,2024-04-01 08:00:00,229.9,175.0,282.7
zone,236,2024-04-01 09:00:00,233.4,177.3,289.0
zone,236,2024-04-01 10:00:00,234.7,180.3,292.7
zone,236,2024-04-01 11:00:00,246.4,190.6,300.5
zone,236,2024-04-01 12:00:00,264.8,209.7,318.7
zone,236,2024-04-01 13:00:00,243.2,187.2,299.7
zone,236,2024-04-01 14:00:00,252.8,197.1,307.5
zone,236,2024-04-01 15:00:00,289.4,237.1,345.9
zone,236,2024-04-01 16:00:00,242.9,188.7,299.6
zone,236,2024-04-01 17:00:00,255.4,204.0,309.7
zone,236,2024-04-01 18:00:00,250.5,193.4,304.2
zone,236,2024-04-01 19:00:00,175.2,117.7,230.9
zone,236,2024-04-01 20:00:00,128.7,73.8,186.8
zone,236,2024-04-01 21:00:00,99.0,41.7,156.8
zone,236,2024-04-01 22:00:00,55.8,0.2,110.8
zone,236,2024-04-01 23:00:00,18.6,0.0,75.1
zone,236,2024-04-02 00:00:00,3.0,0.0,52.6
zone,236,2024-04-02 01:00:00,1.1,0.0,58.4
zone,236,2024-04-02 02:00:00,2.6,0.0,53.0
zone,236,2024-04-02 03:00:00,7.9,0.0,63.7
zone,236,2024-04-02 04:00:00,15.4,0.0,72.1
zone,236,2024-04-02 05:00:00,28.9,0.0,86.3
zone,236,2024-04-02 06:00:00,70.8,16.5,125.8
zone,236,2024-04-02 07:00:00,184.3,130.0,238.5
zone,236,2024-04-02 08:00:00,249.1,194.8,303.6
zone,236,2024-04-02 09:00:00,258.2,205.7,309.5
zone,236,2024-04-02 10:00:00,264.9,210.8,317.8
zone,236,2024-04-02 11:00:00,281.1,223.8,338.1
zone,236,2024-04-02 12:00:00,303.0,247.6,357.4
zone,236,2024-04-02 13:00:00,284.1,229.8,339.1
zone,236,2024-04-02 14:00:00,294.3,239.0,349.1
zone,236,2024-04-02 15:00:00,329.4,273.9,385.2
zone,236,2024-04-02 16:00:00,281.2,226.5,336.8
zone,236,2024-04-02 17:00:00,289.7,237.9,342.2
zone,236,2024-04-02 18:00:00,279.9,226.6,339.0
zone,236,2024-04-02 19:00:00,200.3,146.8,253.4
zone,236,2024-04-02 20:00:00,148.8,94.0,204.6
zone,236,2024-04-02 21:00:00,114.1,59.0,168.0
zone,236,2024-04-02 22:00:00,66.8,9.5,119.9
zone,236,2024-04-02 23:00:00,26.2,0.0,79.8
zone,236,2024-04-03 00:00:00,8.0,0.0,65.0
zone,236,2024-04-03 01:00:00,4.3,0.0,56.4
zone,236,2024-04-03 02:00:00,5.2,0.0,59.6
zone,236,2024-04-03 03:00:00,10.8,0.0,63.2
zone,236,2024-04-03 04:00:00,19.3,0.0,74.6
zone,236,2024-04-03 05:00:00,34.2,0.0,86.4
zone,236,2024-04-03 06:00:00,77.5,28.9,131.7
zone,236,2024-04-03 07:00:00,191.4,136.5,245.6
zone,236,2024-04-03 08:00:00,257.4,201.2,316.5
zone,236,2024-04-03 09:00:00,268.5,210.2,321.6
zone,236,2024-04-03 10:00:00,277.1,223.0,327.7
zone,236,2024-04-03 11:00:00,294.9,240.6,350.5
zone,236,2024-04-03 12:00:00,318.0,264.0,373.6
zone,236,2024-04-03 13:00:00,300.8,251.8,356.4
zone,236,2024-04-03 14:00:00,312.1,256.8,366.7
zone,236,2024-04-03 15:00:00,347.5,291.0,400.5
zone,236,2024-04-03 16:00:00,300.6,248.1,354.1
zone,236,2024-04-03 17:00:00,309.2,254.0,363.2
zone,236,2024-04-03 18:00:00,299.2,246.7,350.6
zone,236,2024-04-03 19:00:00,219.9,168.0,272.7
zone,236,2024-04-03 20:00:00,167.7,110.3,220.8
zone,236,2024-04-03 21:00:00,131.3,78.9,187.6
zone,236,2024-04-03 22:00:00,81.9,28.0,138.2
zone,236,2024-04-03 23:00:00,38.7,0.0,87.6
zone,236,2024-04-04 00:00:00,17.2,0.0,75.6
zone,236,2024-04-04 01:00:00,10.1,0.0,65.4
zone,236,2024-04-04 02:00:00,7.7,0.0,62.5
zone,236,2024-04-04 03:00:00,10.4,0.0,64.6
zone,236,2024-04-04 04:00:00,16.7,0.0,67.5
zone,236,2024-04-04 05:00:00,30.3,0.0,85.3
zone,236,2024-04-04 06:00:00,72.8,20.0,124.3
zone,236,2024-04-04 07:00:00,185.8,134.6,238.0
zone,236,2024-04-04 08:00:00,252.5,199.2,306.8
zone,236,2024-04-04 09:00:00,265.8,210.3,320.5
zone,236,2024-04-04 10:00:00,277.0,223.2,329.9
zone,236,2024-04-04 11:00:00,297.4,244.0,351.2
zone,236,2024-04-04 12:00:00,322.9,270.8,377.6
zone,236,2024-04-04 13:00:00,308.3,256.9,365.8
zone,236,2024-04-04 14:00:00,321.0,264.8,374.0
zone,236,2024-04-04 15:00:00,356.8,299.8,410.9
zone,236,2024-04-04 16:00:00,310.9,257.3,369.8
zone,236,2024-04-04 17:00:00,318.8,260.6,374.0
zone,236,2024-04-04 18:00:00,308.0,251.8,362.9
zone,236,2024-04-04 19:00:00,228.7,171.8,282.0
zone,236,2024-04-04 20:00:00,175.8,119.5,231.7
zone,236,2024-04-04 21:00:00,138.5,83.9,197.4
zone,236,2024-04-04 22:00:00,88.3,34.5,143.5
zone,236,2024-04-04 23:00:00,44.2,0.0,102.3
zone,236,2024-04-05 00:00:00,21.5,0.0,73.9
zone,236,2024-04-05 01:00:00,12.7,0.0,68.5
zone,236,2024-04-05 02:00:00,8.2,0.0,60.1
zone,236,2024-04-05 03:00:00,8.1,0.0,61.2
zone,236,2024-04-05 04:00:00,10.9,0.0,65.8
zone,236,2024-04-05 05:00:00,20.1,0.0,75.4
zone,236,2024-04-05 06:00:00,57.0,0.9,112.0
zone,236,2024-04-05 07:00:00,162.8,111.6,219.5
zone,236,2024-04-05 08:00:00,222.8,164.6,280.5
zone,236,2024-04-05 09:00:00,230.5,174.2,289.0
zone,236,2024-04-05 10:00:00,237.0,180.3,292.1
zone,236,2024-04-05 11:00:00,253.7,193.6,309.3
zone,236,2024-04-05 12:00:00,277.1,214.1,330.1
zone,236,2024-04-05 13:00:00,263.2,205.6,321.2
zone,236,2024-04-05 14:00:00,278.3,222.0,338.0
zone,236,2024-04-05 15:00:00,318.4,261.5,378.5
zone,236,2024-04-05 16:00:00,279.8,225.1,332.7
zone,236,2024-04-05 17:00:00,295.6,239.1,352.8
zone,236,2024-04-05 18:00:00,293.6,234.8,348.9
zone,236,2024-04-05 19:00:00,223.9,165.4,282.2
zone,236,2024-04-05 20:00:00,179.2,122.3,235.3
zone,236,2024-04-05 21:00:00,147.8,91.4,199.0
zone,236,2024-04-05 22:00:00,101.1,47.6,153.9
zone,236,2024-04-05 23:00:00,57.3,0.6,109.9
zone,236,2024-04-06 00:00:00,31.3,0.0,86.7
zone,236,2024-04-06 01:00:00,15.7,0.0,69.6
zone,236,2024-04-06 02:00:00,1.6,0.0,52.3
zone,236,2024-04-06 03:00:00,0.0,0.0,45.4
zone,236,2024-04-06 04:00:00,0.0,0.0,33.5
zone,236,2024-04-06 05:00:00,0.0,0.0,29.8
zone,236,2024-04-06 06:00:00,0.5,0.0,55.5
zone,236,2024-04-06 07:00:00,94.7,36.9,146.7
zone,236,2024-04-06 08:00:00,146.8,89.7,204.5
zone,236,2024-04-06 09:00:00,150.9,95.7,208.5
zone,236,2024-04-06 10:00:00,157.1,103.3,208.0
zone,236,2024-04-06 11:00:00,176.8,125.4,233.1
zone,236,2024-04-06 12:00:00,206.1,150.4,255.2
zone,236,2024-04-06 13:00:00,200.9,145.8,257.3
zone,236,2024-04-06 14:00:00,225.7,169.3,280.0
zone,236,2024-04-06 15:00:00,275.5,218.0,330.4
zone,236,2024-04-06 16:00:00,247.7,194.7,304.3
zone,236,2024-04-06 17:00:00,272.1,214.3,331.2
zone,236,2024-04-06 18:00:00,277.4,220.1,336.8
zone,236,2024-04-06 19:00:00,214.2,158.3,272.6
zone,236,2024-04-06 20:00:00,173.6,119.6,230.4
zone,236,2024-04-06 21:00:00,144.2,85.5,199.1
zone,236,2024-04-06 22:00:00,98.3,46.3,150.9
zone,236,2024-04-06 23:00:00,54.5,1.8,110.2
zone,236,2024-04-07 00:00:00,27.6,0.0,84.9
zone,236,2024-04-07 01:00:00,11.2,0.0,66.8
zone,236,2024-04-07 02:00:00,0.0,0.0,48.1
zone,236,2024-04-07 03:00:00,0.0,0.0,39.0
zone,236,2024-04-07 04:00:00,0.0,0.0,31.9
zone,236,2024-04-07 05:00:00,0.0,0.0,25.2
zone,236,2024-04-07 06:00:00,0.0,0.0,54.5
zone,236,2024-04-07 07:00:00,90.9,37.2,146.2
zone,236,2024-04-07 08:00:00,141.4,82.5,197.4
zone,236,2024-04-07 09:00:00,143.0,91.2,196.5
zone,236,2024-04-07 10:00:00,145.1,84.8,198.7
zone,236,2024-04-07 11:00:00,158.4,102.0,216.7
zone,236,2024-04-07 12:00:00,179.3,120.9,236.3
zone,236,2024-04-07 13:00:00,164.9,109.6,219.7
zone,236,2024-04-07 14:00:00,179.1,123.8,233.2
zone,236,2024-04-07 15:00:00,217.9,163.5,276.3
zone,236,2024-04-07 16:00:00,181.2,120.2,233.6
zone,236,2024-04-07 17:00:00,197.7,138.2,254.8
zone,236,2024-04-07 18:00:00,198.0,140.3,253.0
zone,236,2024-04-07 19:00:00,134.3,78.1,187.2
zone,236,2024-04-07 20:00:00,96.3,41.5,147.4
zone,236,2024-04-07 21:00:00,73.2,21.3,129.5
zone,236,2024-04-07 22:00:00,37.5,0.0,89.1
zone,236,2024-04-07 23:00:00,6.9,0.0,59.3
zone,162,2024-04-01 00:00:00,0.0,0.0,46.6
zone,162,2024-04-01 01:00:00,0.0,0.0,37.5
zone,162,2024-04-01 02:00:00,0.0,0.0,40.5
zone,162,2024-04-01 03:00:00,0.0,0.0,42.9
zone,162,2024-04-01 04:00:00,9.7,0.0,58.0
zone,162,2024-04-01 05:00:00,29.5,0.0,80.2
zone,162,2024-04-01 06:00:00,71.9,25.0,117.6
zone,162,2024-04-01 07:00:00,118.1,70.1,171.2
zone,162,2024-04-01 08:00:00,162.6,118.2,210.8
zone,162,2024-04-01 09:00:00,182.2,134.3,229.1
zone,162,2024-04-01 10:00:00,183.7,133.0,231.6
zone,162,2024-04-01 11:00:00,189.5,141.0,240.4
zone,162,2024-04-01 12:00:00,194.3,146.6,243.6
zone,162,2024-04-01 13:00:00,191.7,142.0,244.7
zone,162,2024-04-01 14:00:00,197.9,150.3,248.7
zone,162,2024-04-01 15:00:00,194.9,146.2,243.1
zone,162,2024-04-01 16:00:00,219.6,169.2,268.0
zone,162,2024-04-01 17:00:00,292.5,242.2,339.2
zone,162,2024-04-01 18:00:00,320.7,274.5,371.7
zone,162,2024-04-01 19:00:00,268.7,221.0,317.2
zone,162,2024-04-01 20:00:00,234.5,187.5,282.0
zone,162,2024-04-01 21:00:00,192.3,144.4,239.6
zone,162,2024-04-01 22:00:00,135.9,89.4,181.5
zone,162,2024-04-01 23:00:00,74.9,26.9,124.8
zone,162,2024-04-02 00:00:00,37.3,0.0,84.7
zone,162,2024-04-02 01:00:00,18.6,0.0,68.4
zone,162,2024-04-02 02:00:00,11.8,0.0,60.3
zone,162,2024-04-02 03:00:00,10.4,0.0,58.2
zone,162,2024-04-02 04:00:00,15.0,0.0,63.1
zone,162,2024-04-02 05:00:00,30.4,0.0,80.3
zone,162,2024-04-02 06:00:00,71.1,22.4,122.5
zone,162,2024-04-02 07:00:00,118.7,72.8,164.8
zone,162,2024-04-02 08:00:00,167.7,125.0,217.0
zone,162,2024-04-02 09:00:00,194.6,148.6,245.6
zone,162,2024-04-02 10:00:00,205.8,161.7,253.8
zone,162,2024-04-02 11:00:00,223.0,175.9,273.8
zone,162,2024-04-02 12:00:00,239.8,191.1,289.9
zone,162,2024-04-02 13:00:00,249.1,202.2,297.3
zone,162,2024-04-02 14:00:00,266.0,218.4,314.1
zone,162,2024-04-02 15:00:00,271.6,227.0,319.2
zone,162,2024-04-02 16:00:00,302.1,252.0,349.0
zone,162,2024-04-02 17:00:00,377.2,328.2,423.6
zone,162,2024-04-02 18:00:00,404.4,356.9,451.2
zone,162,2024-04-02 19:00:00,348.6,301.4,397.1
zone,162,2024-04-02 20:00:00,307.4,261.5,353.7
zone,162,2024-04-02 21:00:00,255.7,207.6,303.2
zone,162,2024-04-02 22:00:00,188.3,138.5,233.2
zone,162,2024-04-02 23:00:00,115.5,66.1,165.4
zone,162,2024-04-03 00:00:00,66.1,17.7,111.8
zone,162,2024-04-03 01:00:00,36.3,0.0,84.8
zone,162,2024-04-03 02:00:00,20.1,0.0,67.3
zone,162,2024-04-03 03:00:00,11.2,0.0,61.6
zone,162,2024-04-03 04:00:00,10.8,0.0,59.4
zone,162,2024-04-03 05:00:00,23.7,0.0,73.0
zone,162,2024-04-03 06:00:00,64.1,16.8,111.5
zone,162,2024-04-03 07:00:00,113.3,62.4,162.4
zone,162,2024-04-03 08:00:00,165.3,118.2,210.1
zone,162,2024-04-03 09:00:00,196.5,144.9,243.5
zone,162,2024-04-03 10:00:00,212.4,164.1,257.2
zone,162,2024-04-03 11:00:00,234.2,183.3,280.1
zone,162,2024-04-03 12:00:00,255.2,204.6,300.5
zone,162,2024-04-03 13:00:00,267.8,223.4,316.1
zone,162,2024-04-03 14:00:00,286.8,238.9,336.9
zone,162,2024-04-03 15:00:00,293.7,246.8,334.7
zone,162,2024-04-03 16:00:00,324.2,278.0,370.0
zone,162,2024-04-03 17:00:00,398.2,350.7,448.1
zone,162,2024-04-03 18:00:00,424.0,377.1,473.8
zone,162,2024-04-03 19:00:00,366.8,315.4,418.1
zone,162,2024-04-03 20:00:00,323.8,279.4,371.4
zone,162,2024-04-03 21:00:00,270.5,223.5,317.4
zone,162,2024-04-03 22:00:00,201.5,153.2,247.2
zone,162,2024-04-03 23:00:00,127.3,79.8,175.6
zone,162,2024-04-04 00:00:00,76.4,25.1,128.8
zone,162,2024-04-04 01:00:00,45.2,0.6,93.9
